,siren,effectifs,code_specialite_1,nb_stagiaires_1,nb_heures_stagiaires_1, 
18492,818705873,1,333.0,53,728, 
70409,424571206,1,200.0,53,290, 
29767,807852348,1,314.0,53,1130, 
17845,388391104,6,315.0,53,371, 
17496,507884310,1,413.0,53,1220, 
79777,501238513,4,120.0,53,848, 
15851,492215991,1,227.0,53,1036, 
42259,513501379,1,326.0,53,931, 
11507,481074813,0,330.0,53,235, 
55940,829216639,1,128.0,53,251, 
11587,340734235,4,120.0,53,348, 
11625,326700291,3,136.0,53,997, 
12200,483775052,3,131.0,53,2202, 
55303,818052128,3,315.0,53,669, 
32479,267802478,5,331.0,53,67935, 
32436,452360985,8,413.0,53,3437, 
32111,844516203,1,310.0,53,1008, 
76643,829426105,10,120.0,53,636, 
12798,433299138,1,331.0,53,63, 
26413,792652687,1,136.0,53,1858, 
83678,447788597,8,212.0,53,371, 
32385,453047144,1,344.0,53,161, 
55052,538300476,0,136.0,53,1887, 
32379,352654834,5,333.0,53,700, 
11652,332890912,13,413.0,530,4791, 
32012,811488378,1,999.0,530,1301, 
84774,433154465,4,331.0,530,2387, 
21679,262000094,82,331.0,530,526550, 
71385,449651694,37,336.0,530,32784, 
28557,394860332,1,315.0,530,580, 
24845,490576857,3,344.0,530,2000, 
60813,535045835,1,315.0,530,19145, 
66416,421952193,3,315.0,530,8253, 
82133,398664706,4,326.0,530,3710, 
91122,199320565,0,100.0,530,90397, 
36084,430195859,4,412.0,531,5185, 
45933,432693711,1,255.0,531,6856, 
21214,199730219,21,210.0,531,22493, 
90995,442507554,4,213.0,531,3323, 
11613,311511653,190,332.0,531,164220, 
80357,749881892,14,221.0,531,6972, 
35021,499668267,5,413.0,531,5888, 
27093,780385340,25,211.0,531,24588, 
24023,491967261,1,312.0,531,8556, 
19426,495124737,6,100.0,531,2773, 
27598,534604293,4,413.0,531,5564, 
16639,775610504,5,326.0,531,4901, 
9157,267500452,74,331.0,53153,2318785, 
14879,342021235,1,315.0,532,1154, 
17828,775662141,52,333.0,532,27664, 
39310,834794166,5,333.0,532,133532, 
15168,311889877,15,312.0,532,8432, 
15240,800347171,1,311.0,532,3724, 
69905,443132154,1,411.0,532,6979, 
13048,380440446,0,311.0,532,106400, 
15663,495197584,1,413.0,532,5061, 
35074,812617934,7,331.0,532,7217, 
62188,504195934,2,331.0,532,4153, 
40702,831738919,3,311.0,532,4078, 
20513,805156536,10,136.0,532,6907, 
33349,418040218,0,128.0,5320,385988, 
76499,478692924,1,333.0,533,6962, 
13685,389626508,8,311.0,533,55029, 
51523,389288077,4,312.0,533,6356, 
93405,487869224,1,313.0,533,7586, 
7441,451335814,1,315.0,533,6720, 
50879,790994123,4,344.0,534,7777, 
75211,789034493,9,100.0,534,4895, 
64281,450473665,1,136.0,534,10366, 
11367,750987323,18,330.0,534,15648, 
49014,538227661,9,313.0,534,5916, 
10043,522171081,10,344.0,534,6323, 
49467,180092025,376,110.0,534,26640, 
3461,319557187,31,231.0,534,63646, 
25237,379934094,1,221.0,534,4508, 
42821,449654425,2,320.0,534,5419, 
40447,410713085,4,326.0,534,3619, 
23117,185522034,21,210.0,534,6035, 
23831,791736523,1,414.0,534,3738, 
80993,523289668,1,413.0,534,3612, 
82047,534274683,2,311.0,534,7224, 
43345,420104689,22,331.0,5344,54341, 
50103,397810235,1,312.0,535,3477, 
50183,392901856,13,321.0,535,1969, 
58675,196239032,25,311.0,535,33802, 
19388,820559318,4,333.0,535,6159, 
26957,790782023,1,344.0,535,370576, 
38785,784573651,35,330.0,535,539, 
9940,391030640,9,331.0,535,7490, 
90798,398314138,30,344.0,535,4072, 
72641,345374904,3,413.0,535,5010, 
11778,322942525,10,326.0,535,8988, 
89442,379587900,12,312.0,535,4110, 
3247,410079339,231,330.0,5359,106545, 
44779,449385525,32,255.0,536,7868, 
88636,414135384,3,320.0,536,938, 
44139,194400297,370,100.0,536,20790,
39442,511026148,2,252.0,536,427, 
35359,481335891,2,410.0,536,2252, 
66321,418173530,9,330.0,536,1800, 
83670,433366457,536,128.0,536,4940, 
46255,383831153,17,312.0,536,5452, 
59594,528917354,1,413.0,536,1400, 
56072,528948474,4,128.0,536,3752, 
83788,510290026,9,413.0,536,7125, 
17226,428580864,5,310.0,536,2294, 
91121,130015506,4429,100.0,536,54828,
20663,431230044,72,128.0,536,5400, 
25176,511385833,10,413.0,536,8210, 
49682,522917533,8,315.0,537,10010, 
36814,443103957,2,312.0,537,3759, 
49360,130010440,137,212.0,537,53288, 
4024,483869939,2,413.0,537,7161, 
69233,792621161,1,331.0,537,5009, 
72078,305061186,21,250.0,537,6683, 
66554,814693909,0,344.0,537,3759, 
54266,421117219,17,312.0,537,8204, 
30370,499551513,5,331.0,537,9188, 
3790,322750191,10,314.0,537,3759, 
1163,422466953,8,326.0,537,7133, 
51899,424194074,1,300.0,537,15278, 
46267,552057440,7,333.0,537,4162, 
51228,514943703,4,999.0,538,7322, 
4457,799625157,3,331.0,538,5026, 
22815,805016136,13,118.0,538,12342, 
85718,520616418,5,344.0,538,3710, 
41693,821078391,34,136.0,538,5392, 
62124,130021330,39,325.0,538,6932, 
18202,537496747,3,344.0,538,3470, 
10840,497943639,5,313.0,5381,36172, 
21066,388813370,136,332.0,539,152711, 
78573,821301611,4,128.0,539,6738, 
43252,183109115,17,330.0,539,168, 
59225,501005789,1,320.0,539,352, 
4870,495161150,12,344.0,539,505, 
4315,505316158,2,230.0,539,4433, 
1431,409843836,2,326.0,539,1264, 
83821,529491128,0,344.0,54,378, 
53431,793982208,1,127.0,54,216, 
81317,519247324,3,315.0,54,651, 
14456,521561779,1,125.0,54,587, 
42869,449604891,3,413.0,54,756, 
87410,520152257,3,414.0,54,2585, 
91391,802231001,1,201.0,54,441, 
53437,793412438,2,336.0,54,230, 
53501,530336833,6,344.0,54,890, 
15048,752601336,1,321.0,54,560, 
53503,517824389,1,312.0,54,49, 
59534,512119199,1,320.0,54,445, 
14819,799606280,1,311.0,54,982, 
72289,442991253,3,251.0,54,763, 
35787,828023051,3,423.0,54,609, 
35405,349871210,2,330.0,54,1295, 
52563,795016336,2,326.0,54,439, 
43767,338953417,1,331.0,54,3024, 
75951,352556369,1,326.0,54,538, 
5087,492297312,1,999.0,54,124, 
87285,420090029,21,133.0,54,809, 
60611,501239685,0,124.0,54,63, 
16775,345317648,1,336.0,54,2100, 
80588,500272406,1,314.0,54,1250, 
16398,824730097,1,331.0,54,4158, 
60537,510194962,1,201.0,54,990, 
88326,438527756,12,323.0,54,1745, 
85855,517966818,3,117.0,54,1098, 
52974,797810850,4,220.0,54,647, 
16001,413676909,1,315.0,54,2520, 
53015,517860540,55,331.0,54,735, 
93276,790150577,2,321.0,54,1845, 
30755,838629269,2,315.0,54,244, 
86400,822661435,10,136.0,54,1993, 
59972,412783359,24,210.0,54,17462, 
40558,398939926,1,314.0,54,2424, 
30934,499254324,2,326.0,54,329, 
6272,343883880,11,100.0,54,17522, 
76290,330828492,1,124.0,54,378, 
15646,523441186,1,321.0,54,54, 
59270,443078647,1,120.0,54,754, 
12452,805053816,1,413.0,54,378, 
35233,194210886,17,211.0,54,6722, 
92695,531501377,2,314.0,54,1144, 
8722,843904210,14,200.0,54,693, 
8791,552052672,6,344.0,54,406, 
11596,493745178,1,333.0,54,169, 
87564,513127365,0,314.0,54,17388, 
58724,792946857,2,315.0,54,420, 
72693,828845206,2,332.0,54,8316, 
56206,453694317,0,322.0,54,6743, 
87850,483832754,5,326.0,54,428, 
56367,410247738,0,326.0,54,8424, 
87595,794659946,3,314.0,54,378, 
80835,404157315,6,314.0,54,476, 
87880,341291060,2,211.0,54,864, 
67555,523701548,1,320.0,54,149, 
9308,784244253,76,131.0,54,4060, 
10323,402895932,22,331.0,54,378, 
58058,378687438,1,250.0,54,805, 
10117,808008064,2,343.0,54,1260, 
79651,439662917,2,343.0,54,378, 
77374,489792408,1,136.0,54,1235, 
57454,393572789,39,312.0,54,31870, 
57482,309951432,8,335.0,54,2270, 
9462,824311146,8,333.0,54,1089, 
92468,532048394,1,315.0,54,892, 
33387,511323164,2,124.0,54,1326, 
41510,319747085,4,255.0,54,912, 
10529,479015091,2,331.0,54,1134, 
72742,330886409,1,331.0,54,1218, 
11677,332590363,21,320.0,54,868, 
72431,832234793,1,315.0,54,616, 
14315,794433854,1,233.0,54,2661, 
79536,529436800,2,128.0,54,739, 
14228,438563637,3,324.0,54,1157, 
17407,340047604,1,100.0,54,553, 
35154,804454916,4,314.0,54,378, 
54332,843635764,1,344.0,54,4, 
71214,802037887,1,315.0,54,494, 
83770,798707642,15,314.0,54,1080, 
86043,789196912,0,136.0,54,166, 
81507,752145094,1,421.0,54,1257, 
76585,803333095,3,227.0,54,1403, 
54799,801283409,1,315.0,54,756, 
35017,480976638,300,136.0,54,300, 
42242,502655756,1,311.0,54,140, 
42229,452611205,1,311.0,54,532, 
92805,534971395,1,125.0,54,382, 
77662,390220275,1,128.0,54,378, 
83677,488486796,5,212.0,54,378, 
59099,509920567,1,413.0,54,756, 
34868,789050705,1,136.0,54,1474, 
72804,844211003,1,300.0,54,1506, 
26382,339205981,1,333.0,54,1664, 
34847,439041682,0,124.0,54,852, 
82955,444354674,2,333.0,54,756, 
77626,509623856,1,312.0,54,654, 
79567,349843771,9,333.0,54,915, 
34669,350085676,2,200.0,54,163, 
35249,534822531,8,413.0,54,2597, 
60659,398858266,1,221.0,54,432, 
17659,449985589,0,331.0,54,28, 
40325,794699090,1,233.0,54,2254, 
38068,409684859,5,999.0,54,5670, 
2258,847505526,1,100.0,54,1090, 
23406,800578924,1,123.0,54,162, 
37780,827746595,1,333.0,54,672, 
23257,482925948,1,315.0,54,2713, 
65130,828297895,1,136.0,54,1086, 
27460,432748929,2,999.0,54,2, 
2424,338727563,34,224.0,54,21601, 
27462,804023380,1,200.0,54,2200, 
84942,827858051,3,326.0,54,10908, 
27571,494059223,48,330.0,54,5697, 
74690,494468275,2,251.0,54,846, 
48391,480512524,0,412.0,54,378, 
22290,538886243,5,333.0,54,625, 
48503,825193477,3,410.0,54,739, 
2428,390894962,117,312.0,54,12706, 
2685,500460639,2,312.0,54,262, 
84799,507955581,9,310.0,54,2160, 
39667,382633444,189,100.0,54,497, 
90168,530953561,2,344.0,54,514, 
28042,811241744,5,331.0,54,4725, 
49520,433465168,0,331.0,54,253, 
70151,503283772,1,335.0,54,378, 
2906,822022869,2,230.0,54,987, 
52454,405337213,0,136.0,54,964, 
27108,837887439,1,128.0,54,756, 
71477,813160447,4,315.0,54,642, 
2238,527695704,1,326.0,54,2592, 
71781,504981028,1,221.0,54,720, 
26301,414706838,16,311.0,54,3241, 
79240,530538552,1,100.0,54,812, 
406,803141241,1,312.0,54,758, 
885,492483052,4,326.0,54,756, 
66351,533652947,1,136.0,54,1114, 
46397,801248667,1,320.0,54,515, 
26606,490684206,4,315.0,54,378, 
65879,524864790,1,221.0,54,648, 
25169,321501017,4,331.0,54,441, 
81678,811754951,30,134.0,54,34975, 
26740,517581724,13,125.0,54,2537, 
46729,424562890,18,334.0,54,12177, 
79305,517757357,2,330.0,54,562, 
80268,494412422,31,232.0,54,10808, 
46828,502732316,22,221.0,54,378, 
26871,480170661,1,315.0,54,374, 
24949,492875042,4,331.0,54,432, 
85189,790093504,2,133.0,54,504, 
1935,489601039,0,315.0,54,378, 
69727,781842919,20,100.0,54,1372, 
74336,420100687,7,100.0,54,329, 
24299,789263548,1,320.0,54,1001, 
24288,518484449,0,324.0,54,1806, 
74383,527836431,1,332.0,54,360, 
93973,812440006,0,136.0,54,1269, 
23922,517941118,1,413.0,54,17, 
2933,431830199,47,333.0,54,1722, 
87033,452550874,1,124.0,54,2684, 
50267,409989589,0,331.0,54,143, 
29059,443193339,0,331.0,54,145, 
29112,534532908,1,120.0,54,990, 
93544,520773797,1,125.0,54,602, 
29142,520428319,1,331.0,54,784, 
68690,534935473,1,312.0,54,199, 
29171,350939880,3,326.0,54,440, 
44119,491053443,5,331.0,54,220, 
62525,499562049,1,128.0,54,407, 
29241,753439785,2,410.0,54,1738, 
44058,809620560,1,331.0,54,1177, 
75599,522645340,1,321.0,54,61, 
36481,821515251,1,200.0,54,9726, 
82397,813560729,1,312.0,54,720, 
51738,493712764,1,100.0,54,152, 
90739,510109754,1,310.0,54,185, 
29360,811911999,1,413.0,54,1098, 
62127,504912825,15,125.0,54,1890, 
73389,519635320,3,241.0,54,940, 
4741,812966737,1,314.0,54,422, 
41450,522284785,1,315.0,54,857, 
75829,753639624,1,125.0,54,512, 
29937,824957492,1,320.0,54,58, 
52259,490246535,1,221.0,54,4214, 
17490,514831908,1,136.0,54,344, 
84224,520651613,1,312.0,54,453, 
78562,330096504,4,326.0,54,169, 
86458,491204228,1,326.0,54,130, 
63271,514601582,1,100.0,54,748, 
3083,841706864,1,311.0,54,189, 
50274,333857365,3,331.0,54,938, 
50474,788059376,2,412.0,54,1201, 
44508,484623004,0,331.0,54,399, 
3219,813250685,1,222.0,54,476, 
28325,804453595,13,221.0,54,7021, 
37065,414055277,5,326.0,54,1001, 
39794,493844880,18,323.0,54,3773, 
39812,428905889,8,322.0,54,1085, 
28898,408181600,1,136.0,54,619, 
44365,808318463,1,315.0,54,644, 
57743,830682522,8,125.0,54,768, 
63509,437498629,2,315.0,54,897, 
36823,794409003,0,336.0,54,1239, 
85629,752967885,1,343.0,54,371, 
3439,815255252,6,331.0,54,389, 
63876,439760075,1,122.0,54,2425, 
75463,414237370,253,312.0,54,373, 
12867,791121403,1,313.0,540,17647, 
61152,752120865,1,124.0,540,815, 
30204,478524218,0,100.0,540,77, 
68802,425115607,2,212.0,540,7560, 
57502,784808818,45,335.0,540,13629, 
68955,797466695,10,311.0,540,3945, 
14412,520268087,3,234.0,540,14335, 
28024,326982337,10,331.0,540,5075, 
4007,392419750,5,999.0,540,4937, 
39699,334915295,2,315.0,540,4320, 
93836,530469766,10,333.0,540,10180, 
44159,200004463,72,100.0,540,10287, 
6966,305874117,3,344.0,540,3084, 
27633,394282859,0,413.0,540,40646, 
5346,802732701,0,315.0,540,801, 
7187,805217619,2,413.0,540,11067, 
6501,432723765,1,415.0,541,3873, 
50980,379245483,2,312.0,541,3059, 
54257,808996334,12,331.0,541,7574, 
53253,443567847,1,313.0,541,3787, 
44323,780350203,166,125.0,541,69110, 
48567,793113556,0,344.0,541,1260, 
88565,722065638,22,326.0,541,2044, 
51424,408631356,1,330.0,541,3190, 
91170,193410891,293,100.0,541,151685,
22159,312454507,65,125.0,541,10919, 
26379,381911163,1,413.0,542,8207, 
26724,431690486,2,343.0,542,2577, 
43060,418109179,1,324.0,542,6934, 
43137,378001218,10,331.0,542,9058, 
17461,512262429,1,344.0,542,3307, 
40327,822260840,39,125.0,542,19143, 
21494,305833691,13,413.0,542,4449, 
79614,402790570,1,331.0,542,512, 
44166,197825870,361,100.0,542,25682, 
93650,480081306,417,128.0,542,3297, 
77349,812052405,1,333.0,542,2981, 
78052,798665618,37,333.0,5428,6531, 
5165,823029772,1,311.0,543,1380, 
49576,339197378,12,128.0,543,3801, 
44165,196600142,373,100.0,543,111152,
36750,478423940,6,200.0,543,7971, 
91881,514828748,2,344.0,543,5669, 
1561,808228811,19,326.0,543,33326, 
36795,508169539,7,413.0,543,9331, 
11598,394135164,9,331.0,543,8225, 
9053,326738861,26,999.0,543,35568, 
48622,790264352,6,331.0,544,5732, 
19919,802305763,1,128.0,544,3808, 
56107,191703933,12,221.0,544,15924, 
38119,512676107,1,326.0,544,989, 
2489,539097709,109,100.0,544,4313, 
12888,813900156,2,413.0,544,19607, 
73893,817648454,15,331.0,544,8704, 
78913,434236931,6,336.0,544,7287, 
16630,424400794,0,415.0,544,179, 
89632,810778019,13,255.0,545,3519, 
77596,440056596,7,100.0,545,488, 
14259,389312091,71,100.0,545,19553, 
19658,518063037,1,413.0,545,875, 
5974,351446141,3,312.0,545,7600, 
3280,442238705,37,415.0,545,24845, 
9103,444382766,31,331.0,545,34, 
11853,190609313,857,100.0,545,83915, 
38622,784406126,33,421.0,545,9222, 
39211,500939053,1,313.0,545,3815, 
63024,480259142,1,326.0,545,1046, 
12720,538809914,1,315.0,545,3163, 
2437,433066313,8,340.0,545,5358, 
14990,442335212,4,324.0,546,8531, 
17699,326202348,1,311.0,546,3822, 
68781,798105623,1,413.0,546,7098, 
80334,484462593,7,333.0,546,3603, 
92306,493411755,39,136.0,546,17396, 
24092,389525775,8,415.0,546,3862, 
87687,453616682,0,344.0,546,3822, 
19034,453003592,22,255.0,546,5096, 
83278,282900448,546,344.0,5460,103763, 
53506,432657070,40,414.0,5463,152964, 
18227,480628486,52,331.0,5464,32019, 
41036,523667715,4,312.0,547,6210, 
25902,382504306,6,331.0,547,8735, 
53038,334898368,29,326.0,547,7296, 
21952,813449550,119,331.0,547,9479, 
88282,503616567,55,326.0,547,10493, 
41154,514199140,5,100.0,547,5120, 
93921,328498472,12,201.0,547,15318, 
77762,821245289,41,331.0,547,1754, 
65183,821480555,0,333.0,547,10918, 
13517,833105703,3,333.0,547,3744, 
93215,830792693,5,414.0,547,14769, 
10348,784756843,55,331.0,547,7084, 
41008,817536824,20,100.0,5472,4417, 
73558,504554965,1,344.0,548,906, 
25784,784719817,13,315.0,548,5274, 
40057,503396442,1,311.0,548,7124, 
3517,781843073,85,250.0,548,61209, 
83518,509059499,12,344.0,548,66609, 
74022,537943706,7,331.0,548,273452, 
8909,332024728,5,335.0,548,2893, 
89661,539536458,2,100.0,548,9596, 
42310,511118945,0,413.0,549,7286, 
83963,439261421,1,320.0,549,3884, 
50821,377754254,30,331.0,549,4655, 
39161,413033093,41,312.0,549,83365, 
78755,390737583,9,415.0,549,27738, 
53303,843389867,1,100.0,549,6800, 
84425,452796238,1,136.0,55,497, 
64018,790940431,1,333.0,55,427, 
85143,419759667,2,315.0,55,55, 
81212,422583146,4,326.0,55,386, 
48853,268000163,3,331.0,55,19803, 
65556,801721465,1,312.0,55,1043, 
46786,799105697,2,221.0,55,397, 
66330,429171374,3,330.0,55,2096, 
69946,383520020,1,333.0,55,574, 
71450,809236631,2,332.0,55,1168, 
65568,404833287,1,330.0,55,62, 
65460,408658086,2,310.0,55,2205, 
46847,433962511,1,221.0,55,637, 
39358,409893443,6,201.0,55,1296, 
81682,820068344,5,331.0,55,742, 
47469,410942221,2,124.0,55,714, 
85347,592005839,0,312.0,55,385, 
64216,320310667,1,330.0,55,672, 
44374,518543103,1,413.0,55,1155, 
65158,794395905,2,310.0,55,820, 
80966,509786661,2,314.0,55,6494, 
46704,817569452,1,315.0,55,6010, 
85558,797542685,23,100.0,55,204, 
49838,339170078,23,100.0,55,912, 
81165,842254393,2,330.0,55,2562, 
85456,390913499,13,331.0,55,2562, 
46343,488499187,1,221.0,55,210, 
65387,420261067,1,312.0,55,385, 
47597,388312670,34,314.0,55,27886, 
67659,515074615,1,314.0,55,424, 
85667,337902910,2,116.0,55,190, 
42526,513703967,1,312.0,55,241, 
42452,793603382,3,315.0,55,497, 
54415,507957488,1,230.0,55,1512, 
82921,492844212,1,128.0,55,523, 
70749,539181784,1,331.0,55,192, 
59136,528584006,1,413.0,55,819, 
54918,823580865,1,131.0,55,1447, 
40836,412723868,18,310.0,55,840, 
42112,385184189,1,333.0,55,453, 
42109,512182429,1,326.0,55,24805, 
55237,520816422,1,312.0,55,147, 
42093,430462614,5,315.0,55,470, 
86010,523720472,1,100.0,55,692, 
40906,508644788,5,314.0,55,800, 
70858,391018405,1,326.0,55,1351, 
58873,539989053,1,131.0,55,743, 
55999,429148109,2,331.0,55,328, 
71147,397793233,2,331.0,55,385, 
67512,814962957,1,331.0,55,567, 
56806,422259440,7,133.0,55,3103, 
58574,800542169,2,333.0,55,17784, 
41788,380709063,1,120.0,55,5775, 
58433,482228830,1,255.0,55,880, 
67578,791468499,1,320.0,55,29150, 
67678,383987930,3,326.0,55,1134, 
58041,322868415,2,326.0,55,536, 
59029,514255660,1,413.0,55,5478, 
54168,452195696,1,333.0,55,2739, 
42647,819717984,9,132.0,55,770, 
70698,354095093,5,326.0,55,476, 
63253,528630825,1,124.0,55,165, 
63169,331662635,0,314.0,55,582, 
68818,824481782,1,311.0,55,445, 
50910,812242774,5,315.0,55,1744, 
50918,429649221,0,136.0,55,1511, 
82290,805144078,5,315.0,55,409, 
62842,794590844,34,221.0,55,16910, 
66886,511534752,10,136.0,55,2713, 
86446,809042161,1,331.0,55,1650, 
44104,514684281,1,100.0,55,770, 
51704,304487978,4,212.0,55,847, 
70953,529447120,1,413.0,55,642, 
52155,441234838,1,310.0,55,9644, 
61784,791316847,1,136.0,55,681, 
68549,795197771,1,332.0,55,750, 
52270,532970811,1,250.0,55,763, 
84123,130003981,141,117.0,55,5780, 
52567,819648965,2,134.0,55,2100, 
52608,810255034,2,315.0,55,550, 
52616,827636689,3,100.0,55,325, 
60284,530143809,4,310.0,55,930, 
60238,422227959,0,315.0,55,378, 
43102,344248059,6,314.0,55,923, 
53042,538554999,7,300.0,55,407, 
59881,341424265,9,136.0,55,438, 
85940,347687022,1,326.0,55,219, 
42728,380780544,3,220.0,55,655, 
50869,512534967,1,221.0,55,138, 
51935,448651117,1,321.0,55,60, 
32792,786415612,5,213.0,55,15586, 
38653,775666100,55,326.0,55,492, 
72501,442942793,1,331.0,55,1100, 
23771,328214093,4,300.0,55,80, 
23769,440879351,1,136.0,55,1160, 
23725,489651588,2,344.0,55,469, 
23060,181200031,18,221.0,55,6222, 
22661,351815501,15,210.0,55,22165, 
22415,788602449,0,336.0,55,693, 
22051,493480529,3,335.0,55,764, 
34301,504654021,5,100.0,55,27500, 
87523,809112733,25,312.0,55,33651, 
20805,509948881,8,336.0,55,2469, 
20576,311798250,8,331.0,55,8250, 
20384,812675346,3,332.0,55,2360, 
20230,790833057,1,342.0,55,385, 
24127,809400096,1,333.0,55,1771, 
75319,520954751,4,315.0,55,1292, 
90414,802775064,1,333.0,55,1183, 
19367,791743735,2,315.0,55,200, 
75484,410735401,1,123.0,55,264, 
18755,535340764,1,312.0,55,673, 
35338,490377058,1,326.0,55,65, 
18152,480443217,1,324.0,55,330, 
17891,514777002,1,326.0,55,125, 
32178,490345949,1,410.0,55,860, 
17480,399802024,4,255.0,55,654, 
75882,538965716,1,136.0,55,577, 
16802,810417279,1,136.0,55,9960, 
16795,484475405,1,320.0,55,495, 
16758,421277278,4,112.0,55,385, 
16527,824867618,1,331.0,55,70, 
34967,200016012,529,326.0,55,4400, 
16010,519978340,2,330.0,55,596, 
74424,833185424,1,312.0,55,12946, 
24206,532861846,1,415.0,55,652, 
88047,539325761,4,413.0,55,1051, 
31783,329166052,4,111.0,55,385, 
80440,393352455,2,326.0,55,484, 
32765,157000100,55,344.0,55,21395, 
31225,350928081,14,342.0,55,16095, 
31057,378060453,1,415.0,55,15946, 
73160,527993919,2,314.0,55,1925, 
30813,798304515,4,341.0,55,63, 
29862,476780770,2,232.0,55,90, 
88520,535226328,52,255.0,55,1054, 
28775,329324792,6,310.0,55,670, 
28589,405385758,1,312.0,55,258, 
28308,390158921,15,326.0,55,886, 
28287,535052252,1,324.0,55,746, 
72517,519460653,1,100.0,55,12, 
28259,510286321,4,326.0,55,801, 
27059,411529357,2,312.0,55,633, 
26946,344415856,3,231.0,55,273, 
33135,799638390,1,331.0,55,555, 
26517,831158050,1,310.0,55,880, 
74076,524561164,7,330.0,55,805, 
26482,809472376,0,314.0,55,403, 
26020,403636517,4,134.0,55,3465, 
89206,394620553,2,227.0,55,385, 
25118,389133372,3,300.0,55,595, 
24614,445333420,1,124.0,55,33, 
89467,410570683,1,312.0,55,1141, 
